jpb_id,title,posted,company_name,skills,exp,salary,offered_location,job_Description
250723501080,Data Scientist - Senior Analyst,8 Days Ago,Dotdash Meredith,"Analyst,data science,GCP,Machine learning,Deployment,Mathematics,Predictive analytics,Statistics",5-10 Yrs,Not disclosed,Bangalore/Bengaluru,"Mandatory Skills:  Degree / Master s in Data Science,Mathematics,Statistics,or related field with 5+ years of experience in ML / Data Science / Predictive-Analytics <br><br>Strong knowledge of SQL and experience in building Models using Python <br><br>Experience running models on cloud platforms (AWS,GCP) <br><br>Experience in the Media domain"
210723500168,Sr Data Scientist I6 - Shani OTN ITU Replacement,12 Days Ago,Comviva Technology,"Text mining,Telecom,data science,MySQL,Machine learning,Data mining,Forecasting,Analytics",7-9 Yrs,Not disclosed,Bangalore/Bengaluru, . Telecom CVM data science and analytics experience . Strong knowledge of Data Science and Statistics and data mining . <br><br>Excellent problem solving and analytical skills combined with a strong business and technical acumen . Understanding of Telco Domain with Model creation and deployment experience in Marketing Management subject area
290623501210,Data Scientist,30+ Days Ago,Siemens,"Automation,NoSQL,Analytical,Machine learning,Agile,Data processing,Power supply,Python",2-5 Yrs,Not disclosed,Panaji/Panjim," . - Thorough understanding and experience of Supervised and Unsupervised Machine learning techniques (like classification,clustering,regression,etc.)"
280723500326,PS Manager - Site Data Scientist,5 Days Ago,P&G,"Product quality,C++,Data analysis,Data management,SAS,Analytical,Process control,VB",4-7 Yrs,Not disclosed,Bhopal,Develop and plan required analytic projects in response to business needs<br><br>Develop new analytics / predictive / prescriptive modeling methods and / or tools as required
220623500619,Lead Data Scientist,30+ Days Ago,DXC Technology,"GCP,Machine learning,Cloud,Conceptualization,Deployment,Management,AWS,Monitoring",5-10 Yrs,Not disclosed,Kolkata,"Participate in conceptualizing,designing and developing ML based Analytics Solutions . Good Hands-on experience on Python . Hands-on Experience in Azure ML . <br><br>Experience in operationalizing machine learning models in cloud platforms like Azure,AWS,GCP and IBM . ."
220223502408,Data Scientist,30+ Days Ago,Adidas,"Computer science,Data analysis,Image processing,Coding,Social media,Visual Studio,Unit testing,Analytics",2-7 Yrs,Not disclosed,Gurgaon/Gurugram," . You hold a Masters degree in Computer Science / Statistics / Econometrics,or related field with a strong quantitative focus (Mathematics / Physics),PhD welcome but not required . . . . You have at least 2 years professional experience (inside or outside academia),ideally with a focus on online retailing or sporting goods industry<br><br>Experience in the use of Jenkins would be a plus"
210223502200,Junior Data Scientist,30+ Days Ago,Adidas,"Business administration,Data analysis,Data modeling,Analytical,Brand marketing,Machine learning,data visualization,Analytics",1-6 Yrs,Not disclosed,Gurgaon/Gurugram,"Four-year college or university degree with focus on Business Administration or IT or related areas,or equivalent combination of education and experience . . . . Proficient spoken and written command of English . . . . At least 3-year experience in IT . . . . 1 year of experience in relevant area"
190523003913,Data Scientist || Immediate Joiner,23 Days Ago,Sun Life,"NLP,SAS,AWS,Python,R,Azure,Natural language processing,Data",5-10 Yrs,20-30 Lacs PA,"Gurgaon/ Gurugram, Haryana","<p><strong>Roles and Responsibilities</strong> </p><br /><p>Looking for Immediate Joiners Only</p><br /><p>Immediate joiners can share their resume at V.vaibhav@sunlife.com</p><br /><p> </p><p><strong>Responsibilities</strong></p><p> </p><ul><li>Understand and design   solutions to Business problems leveraging Data science and AI</li><li>Should be able to   understand and gather the requirement from Stakeholders.</li><li>Propose and execute the   solution and present the deliverables to Stakeholders.</li><li>Manage and optimize the   deliverables.</li><li>Mentor and Train new   team members.</li><li>Develop POCs to enhance   teams capability.</li></ul><p> </p><p><strong>Skillsets   (Must have)</strong></p><p> </p><ul><li>Strong understanding of   Math, Statistics and the theoretical foundations of Statistical & Machine   Learning, Parametric and Non-parametric models.</li><li>Experience   training and evaluating ML models. Perform statistical analysis of results   and refine models </li><li>Strong understanding of   advanced data mining techniques, curating, processing and transforming data   to produce sound datasets.</li><li>Strong understanding of   the Machine Learning lifecycle - feature engineering, training, validation,   scaling, deployment, scoring, monitoring, and feedback loop.</li><li>Understanding   of NLP techniques for text representation, semantic extraction techniques,   data structures, and modeling </li><li>Use   various statistical techniques and ML methods to perform predictive   modeling/classification for problems around client, distribution, sales,   client profiles, segmentation and provide relevant & actionable   recommendations/insights for the business.</li><li>Stronghold on   Visualization tool (or libraries) like SAS Visual Analytics, Tableau, Python,   etc.</li><li>Expert in working on   Statistical tools (Python/R/SAS).</li><li>Experience   with cloud computing infrastructure like AWS/Azure/GCP.</li><li>Able to develop, test   and deploy models on Cloud/Web.</li></ul><br /><br /><br /><p><strong>Desired Candidate Profile</strong> </p><br /><p>     </p><p><strong>Skillsets (Good to have)</strong></p><p> </p><ul><li>Insurance background.</li><li>Experience on   Recommendation Engines</li></ul><p> </p><p><strong>Qualifications</strong></p><p> </p><ul><li>BE/B. Tech. /MBA/M.Stat./M.sc.   or equivalent degree in Quant. from reputed institute.</li><li>5+ years of relevant   experience.</li></ul><p> </p><p><strong>Soft Skills</strong></p><p> </p><ul><li>Excellent organizational   skills and ability to prioritize wide range of tasks</li><li>Demonstrated initiative   and creativity - ability to influence (add value)</li><li>Strong interpersonal,   communication, organizational and planning skills</li></ul><br /><p><strong>Perks and Benefits</strong> </p><br /><br />"
180723501576,Data Scientist,15 Days Ago,Orange Business Services,"Text mining,Data analysis,data science,Analytical,Machine learning,Data collection,Data processing,Data mining",2-7 Yrs,Not disclosed,Gurgaon/Gurugram,"Presentation of the analysis to the stackeholder,with a good level of understanding and explainability <br><br>Experience with data visualization tools,such as Djs,GGplot etc . <br><br>Experience with common data science toolkits,such as R,NumPy,MatLab,Dataiku etc . ."
170723501479,Data Scientist,16 Days Ago,Times Internet,"Computer science,deep learning,spark,Machine learning,Hadoop,Programming,Manager Technology,big data",3-8 Yrs,Not disclosed,Noida," . Bachelors or Masters degree in computer science,statistics,mathematics,or a related field<br><br>Minimum of 3 years of experience building AIML models for advertising technology businesses<br><br>Experience with machine learning frameworks such as TensorFlow,PyTorch,and Scikit-learn<br><br>Experience with large language models like BERT,miML and other transformers based encoding models etc"
110723500217,Senior Data Scientist,22 Days Ago,Caterpillar Inc,"Interpersonal skills,People development,Networking,Analytical,Technical Lead,data visualization,MS Office,Quantitative analysis",2-12 Yrs,Not disclosed,Chennai,"The incumbent will develop good networks within the technical community to enable them to collaborate on technical solutions,obtain resources and cooperation needed,and remove roadblocks so that they can ensure the success of their team<br><br>Demonstrates very good communication skills . A penchant for innovation,above average initiative,people development,and interpersonal skills"
080623007578,Data Scientist,21 Days Ago,Ford,"Data Science,Predictive Modeling,python,Statistical Modeling,mathematical programming,Predictive,Mathematics,Science",2-7 Yrs,Not disclosed,"Hybrid - Chennai, Tamil Nadu","Masters in Data Science,Computer Science,Electrical Engineering,Applied math,Mechanical Engineering,Information,or related quantitative field <br><br>EV charging domain experience desirable <br><br>5+ years of experience in programming languages such as Python,Scala,Java,<br><br>5+ years of experience in mathematical programming,data mining,statistical analysis,and / or machine learning"
080223500025,Data Scientists and ML Engineer,30+ Days Ago,Tata Elxsi,"Engineering services,C++,Product engineering,Analytical,Machine learning,System design,MATLAB,Automotive",10-20 Yrs,Not disclosed,Calicut/Kozhikode,"<div> <p> We are looking for bright and passionate data scientists (10 years of professional experience) and machine learning engineers (4+ years of professional experience) who has experience in the areas listed below: </p> <ul> <li> Deep understanding of mathematical concepts (probability, statistics) and experience with machine learning algorithms/techniques </li> </ul> <ul> <li> Hands on experience in data science projects involving object detection, pattern recognition, anomaly detection, predictive/diagnostic analytics etc </li> </ul> <ul> <li> Experience with ML packages/libraries, DL frameworks (Tensorflow, keras, pytorch) and OpenCV </li> </ul> <ul> <li> Proficient in one or more programming languages like Python, C++, Matlab and others </li> </ul> <ul> <li> System design, development and deployment on edge devices and cloud platforms </li> </ul> <ul> <li> Exposure to MLOps process and CI/CD pipeline </li> </ul> <ul> <li> Outstanding analytical and problem-solving skills </li> </ul> <ul> <li> Experience in leading and mentoring teams </li> </ul> <ul> <li> Experience in handling customer interactions </li> </ul> <ul> <li> Excellent communication skills </li> </ul> <p> Qualification - Any Engineering / M Sc Electronics/ MCA /Diploma in Electronics </p> </div>"
